tic,toi,rotulo,disposicao,periodo_publicado,profundidade_publicada_ppm,periodo_recuperado,erro_periodo_rel,profundidade_pct,duracao_h,snr,pico,secundario_pct,odd_even,forma,pontos
164150539,1372.01,falso-positivo,FP,6.1600888,1120.0000000,6.16539,0.00086,0.0815,2.466,12.57,0.1108,0.0000,0.1275,0.4286,19612
190743990,1376.01,falso-positivo,FP,1.7380504,956.0000000,1.73760,0.00026,0.0788,1.158,12.47,0.1247,0.0160,0.0304,0.5455,18803
249812036,1378.01,falso-positivo,FP,5.7785318,4990.0000000,5.77867,0.00002,0.3736,1.541,55.45,0.4052,0.0602,0.0172,0.5455,19490
274170255,1380.01,falso-positivo,FP,1.4107200,500.0000000,1.40913,0.00113,0.0680,3.006,27.51,0.1907,0.0051,0.0067,0.4000,18882
313506357,1383.01,falso-positivo,FP,1.5327030,1250.0000000,1.53772,0.00327,0.1312,2.460,41.31,0.3254,0.0122,0.0122,0.7500,13037
329864959,1385.01,falso-positivo,FP,4.5231800,25109.1000000,4.52037,0.00062,2.2134,4.219,327.07,4.1490,0.0000,0.0100,0.8333,13547
343442463,1387.01,falso-positivo,FP,0.7838100,426.0990000,0.78392,0.00014,0.0417,1.986,22.12,0.1287,0.0046,0.3273,0.7500,12874
389182138,1391.01,falso-positivo,FP,2.7260173,1165.0000000,2.72257,0.00126,0.1017,2.541,12.69,0.1829,0.0000,0.6822,0.3750,11412
430528566,1393.01,falso-positivo,FP,0.5590256,660.0000000,0.55898,0.00009,0.2525,1.043,31.62,0.6764,0.0091,0.2910,0.7000,19611
431156009,1394.01,falso-positivo,FP,2.9581480,980.0000000,2.95838,0.00008,0.1129,4.339,48.55,0.2786,0.0151,0.0292,0.7500,17990
468472950,1395.01,falso-positivo,FP,0.9873600,370.0000000,1.80600,0.08544,0.0332,1.204,5.29,0.0546,0.0212,0.6182,0.3333,12918
468845640,1396.01,falso-positivo,FP,3.9930700,3892.8100000,3.98915,0.00098,0.2380,3.723,44.34,0.4449,0.0000,0.0299,0.7500,19025
66783360,1399.01,falso-positivo,FP,1.3812787,1573.0000000,1.38106,0.00016,0.1331,2.762,41.55,0.3592,0.0259,0.1105,0.6364,17991
258801269,1400.01,falso-positivo,FP,5.4892300,910.0000000,2.74576,0.00042,0.0881,2.563,14.14,0.1708,0.0029,0.8342,0.4444,19609
259126549,1401.01,falso-positivo,FP,7.3845072,25160.0000000,7.37938,0.00069,1.8770,3.936,140.99,2.3012,0.0188,0.0000,0.8000,12710
259129875,1402.01,falso-positivo,FP,0.4388900,650.0000000,0.87628,0.00171,0.1337,2.570,42.63,0.4398,0.0275,0.0747,0.6000,19437
328750515,1403.01,falso-positivo,FP,2.3359622,3066.2492749,2.33604,0.00003,0.2583,4.361,43.21,0.7011,0.0095,0.2627,0.5556,19610
329277372,1421.01,falso-positivo,FP,2.8879675,23489.3314084,2.88583,0.00074,1.9044,2.693,105.60,3.6196,0.0000,0.1204,0.8182,14946
346418409,1423.01,falso-positivo,FP,2.7556532,2854.4589288,2.75656,0.00033,0.2426,2.205,29.21,0.4357,0.0025,0.1278,0.6000,13567
418959198,1424.01,falso-positivo,FP,4.8962484,1186.0289925,4.89049,0.00118,0.0957,1.956,10.66,0.1239,0.0102,0.2108,0.3750,13652
128501004,1426.01,falso-positivo,FP,0.7899900,5750.0000000,0.78962,0.00047,0.4408,0.948,148.63,0.9664,0.0000,0.0503,0.7500,19611
17005768,1460.01,falso-positivo,FP,6.8424983,8029.8803050,6.83649,0.00088,0.5618,2.735,90.38,0.8750,0.0128,0.0492,0.6667,12701
335483600,1480.01,falso-positivo,FP,3.3540530,6389.1712796,2.39119,0.28708,0.3309,7.014,83.85,1.0897,0.1323,0.2473,0.7500,17990
197650870,1481.01,falso-positivo,FP,2.1853174,1168.0000000,3.35139,0.23320,0.4619,9.831,111.78,1.5787,0.1318,0.2492,0.5000,19612
67309890,1484.01,falso-positivo,FP,1.1623941,1099.0000000,0.58137,0.00030,0.0582,1.628,19.39,0.1873,0.0055,0.8041,0.6250,12874
354594208,1492.01,falso-positivo,FP,0.8667300,662.9250000,0.86637,0.00042,0.0291,0.809,7.06,0.0563,0.0029,0.3017,0.3000,13028
331034236,1505.01,falso-positivo,FP,3.4272549,569.4677099,3.42597,0.00037,0.0526,4.111,20.25,0.1149,0.0020,0.0486,0.3333,19610
430677414,1507.01,falso-positivo,FP,0.4674100,1592.1200000,0.93464,0.00019,0.1539,2.492,65.60,0.4896,0.1449,0.0016,0.6250,13547
415741431,1508.01,falso-positivo,FP,2.1575124,550.0000000,0.61797,0.42714,0.0437,0.247,5.00,0.0541,0.0062,0.0071,0.7500,17991
376682699,1511.01,falso-positivo,FP,1.1025238,2919.0000000,1.10217,0.00032,0.1231,2.645,31.62,0.3670,0.0240,0.0332,0.5000,12874
434718964,1512.01,falso-positivo,FP,1.5972260,3834.1260621,1.59941,0.00137,0.4245,3.412,30.33,1.2140,0.0000,0.0903,0.6667,17991
470709084,1515.01,falso-positivo,FP,3.6650500,910.0000000,3.66841,0.00092,0.0921,1.956,15.35,0.1412,0.0000,0.1287,0.4444,19475
269238073,1520.01,falso-positivo,FP,6.1461734,1034.0000000,6.14697,0.00013,0.0723,4.918,18.58,0.1288,0.0058,0.3221,0.4444,17991
366074069,1521.01,falso-positivo,FP,4.1812866,4280.0000000,4.18303,0.00042,0.4301,3.904,105.20,0.8637,0.0061,0.0020,0.9231,19475
367102581,1522.01,falso-positivo,FP,2.9798592,580.0000000,2.98144,0.00053,0.0637,2.783,19.39,0.1259,0.0023,0.0470,0.5455,16446
387413037,1523.01,falso-positivo,FP,6.7269400,1070.0000000,5.07287,0.24589,0.0626,3.382,9.77,0.1055,0.0000,0.3900,0.6000,13869
276380902,1525.01,falso-positivo,FP,0.6171788,519.0000000,2.88309,1.33570,0.0379,2.691,6.20,0.0739,0.0083,0.0898,0.4444,18321
445137888,1536.01,falso-positivo,FP,2.0136530,822.8974252,2.01369,0.00002,0.0684,1.879,14.20,0.1312,0.0080,0.1891,0.2500,17623
252636888,1539.01,falso-positivo,FP,2.5902660,700.0000000,0.56445,0.56418,0.0638,0.903,15.20,0.1605,0.0000,0.0324,0.4000,17989
319068154,1541.01,falso-positivo,FP,3.7983639,3194.0000000,1.89983,0.00034,0.1725,1.520,33.37,0.3043,0.0000,0.8970,0.6000,12874
326919774,1552.01,falso-positivo,FP,7.5719300,420.0000000,1.32593,0.64978,0.0296,3.889,23.32,0.0941,0.0000,0.1085,0.4444,13063
441732151,1555.01,falso-positivo,FP,2.0998900,27336.4000000,2.09938,0.00024,0.6448,0.840,76.01,0.8425,0.1288,0.0162,0.7000,17383
284050395,1568.01,falso-positivo,FP,1.3593200,2840.0000000,1.35957,0.00018,0.2046,2.900,57.81,0.5803,0.0049,0.3144,0.6667,11133
285666479,1569.01,falso-positivo,FP,1.7161400,681.4490000,1.71821,0.00121,0.0367,2.291,9.51,0.0821,0.0128,0.1584,0.7778,19475
285677945,1571.01,falso-positivo,FP,1.2427000,663.7450000,6.83089,1.74841,0.1627,9.108,20.41,0.2153,0.0371,0.0000,0.3333,16039
292321872,1572.01,falso-positivo,FP,8.6669800,9854.3000000,8.66916,0.00025,0.3378,3.468,36.66,0.3964,0.0097,0.0000,0.5455,14891
327011842,1576.01,falso-positivo,FP,0.7838790,274.5156373,0.78380,0.00010,0.0252,2.090,12.61,0.0795,0.0009,0.2279,0.7143,19238
374400599,1582.01,falso-positivo,FP,1.8932775,3415.0000000,1.89242,0.00045,0.1685,3.280,50.28,0.4312,0.0106,0.0160,0.7500,16749
444415148,1585.01,falso-positivo,FP,1.8364100,470.0000000,1.83550,0.00050,0.0512,2.447,20.24,0.1159,0.0000,0.5602,0.3333,12675
186599508,1592.01,falso-positivo,FP,5.6318074,1186.1481873,5.62849,0.00059,0.1096,3.002,20.65,0.1676,0.0083,0.0394,0.5000,14693
192372961,1593.01,falso-positivo,FP,2.0631300,600.0000000,2.06486,0.00084,0.0501,2.478,22.20,0.1068,0.0069,0.1031,0.6364,19330
431899140,1596.01,falso-positivo,FP,1.9734615,1295.0000000,1.97687,0.00173,0.1063,2.899,30.55,0.2487,0.0000,0.0438,0.7500,16466
138017750,1608.01,falso-positivo,FP,2.4727425,2929.0000000,2.47228,0.00019,0.2460,1.978,107.93,0.4351,0.0628,0.0820,0.8000,14536
272625214,1613.01,falso-positivo,FP,5.2469991,1180.0000000,5.24427,0.00052,0.1608,3.496,23.74,0.2707,0.0113,0.1461,0.3636,17991
317397615,1614.01,falso-positivo,FP,0.7438074,633.0000000,0.51801,0.30357,0.0521,0.138,5.81,0.0551,0.0000,0.3147,0.2000,15470
317507345,1615.01,falso-positivo,FP,3.9401791,13317.0000000,3.94117,0.00025,1.1467,1.576,171.96,1.4236,0.0801,0.0184,0.7778,15135
322202434,1617.01,falso-positivo,FP,1.4013505,1532.0000000,1.24343,0.11269,0.0217,2.984,6.43,0.0642,0.0013,0.3387,0.3750,13681
377144784,1619.01,falso-positivo,FP,2.3866952,586.0000000,1.19385,0.00042,0.0475,3.502,20.82,0.1559,0.0000,0.7345,0.3333,17991
388076005,1622.01,falso-positivo,FP,1.7126115,340.0000000,1.71403,0.00083,0.0580,4.342,29.96,0.1777,0.0102,0.0703,0.5000,15299
407394748,1623.01,falso-positivo,FP,0.7522775,1301.0000000,0.75215,0.00017,0.0980,1.103,36.87,0.2313,0.0028,0.0169,0.6667,16748
269892793,1636.01,falso-positivo,FP,1.7729239,26694.3797428,1.77250,0.00024,1.9178,1.418,132.89,3.3251,0.0000,0.1121,0.7500,14634
286355915,1637.01,falso-positivo,FP,4.0766840,10459.7272290,4.07929,0.00064,0.8780,4.351,149.06,1.7965,0.0221,0.0208,0.9000,14619
22843856,1644.01,falso-positivo,FP,1.8497201,5750.0000000,1.84988,0.00009,0.5082,1.480,121.04,0.9469,0.0000,0.0299,0.7000,14717
184679932,1645.01,falso-positivo,FP,2.1721416,17864.5520776,2.17316,0.00047,1.5738,2.318,407.07,3.3124,0.0533,0.0598,0.8333,14832
154927364,1647.01,falso-positivo,FP,6.9744232,9189.0000000,6.97864,0.00060,0.7772,1.861,87.73,0.8240,0.0000,0.0394,0.7273,19611
116608612,1649.01,falso-positivo,FP,3.4557863,6423.0000000,3.45359,0.00064,0.4924,1.842,137.65,0.7504,0.0192,0.0286,0.8000,16267
154867950,1652.01,falso-positivo,FP,0.6664948,260.0000000,0.66669,0.00030,0.0262,1.333,18.28,0.0731,0.0001,0.0508,0.6250,18599
286561122,1658.01,falso-positivo,FP,0.6803433,565.5754223,0.68050,0.00024,0.0540,1.905,18.37,0.1725,0.0000,0.0124,0.3000,14596
311121985,1660.01,falso-positivo,FP,1.3561596,482.0000000,1.35514,0.00075,0.0320,2.710,18.62,0.0880,0.0000,0.2717,0.3333,16753
312122956,1661.01,falso-positivo,FP,2.0492064,1030.0000000,2.04872,0.00024,0.0578,4.371,15.57,0.1658,0.0005,0.1836,0.4545,15967
353367071,1663.01,falso-positivo,FP,2.3753200,1940.0000000,2.37476,0.00024,0.1776,1.900,41.16,0.3126,0.0005,0.0539,0.6000,15972
417705690,1668.01,falso-positivo,FP,2.3633110,1121.0000000,2.36460,0.00055,0.0702,4.729,24.60,0.1954,0.0001,0.0919,0.5000,16711
470315428,1673.01,falso-positivo,FP,1.0862500,1110.0000000,1.50041,0.30936,0.1838,4.401,54.10,0.6104,0.0873,0.0805,0.6154,16620
121966220,1688.01,falso-positivo,FP,6.7171913,9138.7150710,6.71528,0.00028,0.8535,6.268,131.33,1.7659,0.0000,0.0109,0.8462,16736
23650642,1700.01,falso-positivo,FP,1.1235500,1020.0000000,1.12276,0.00070,0.0485,1.796,10.65,0.1223,0.0049,0.3277,0.6000,16619
371210825,1702.01,falso-positivo,FP,0.4031200,1000.0000000,0.80620,0.00005,0.0909,0.752,12.38,0.1782,0.0557,0.0306,0.2727,15768
95129101,1704.01,falso-positivo,FP,3.9299830,2270.0000000,3.92876,0.00031,0.1813,2.095,21.05,0.2775,0.0325,0.0324,1.0000,15747
240148934,1707.01,falso-positivo,FP,2.0236500,1710.0000000,2.02449,0.00041,0.1226,2.699,28.94,0.2780,0.0133,0.0176,0.7000,15448
67926921,1712.01,falso-positivo,FP,3.5662760,3870.0000000,3.56802,0.00049,0.3386,3.806,97.91,0.7250,0.0112,0.0209,0.8462,16565
142090065,1715.01,falso-positivo,FP,2.8269356,950.9544382,1.56525,0.10739,0.0848,4.591,43.12,0.2732,0.0167,0.5228,0.7500,16730
53427308,1733.01,falso-positivo,FP,5.8032200,1710.0000000,2.90327,0.00057,0.0625,1.936,9.84,0.0978,0.0121,1.3227,0.3333,16171
457138169,1770.01,falso-positivo,FP,1.0924536,874.5801040,1.09211,0.00032,0.0722,0.874,25.10,0.1299,0.0048,0.0036,0.4545,18658
219338557,133.01,falso-positivo,FP,8.1996639,866.9104696,4.10156,0.00042,0.0655,1.641,10.60,0.0785,0.0164,2.0778,0.4167,18276
355636844,146.01,falso-positivo,FP,6.3055600,860.0000000,0.60943,0.80670,0.0605,0.163,4.53,0.0638,0.0183,0.2808,0.1429,10852
220435095,147.01,falso-positivo,FP,3.4231002,8643.1016455,3.42483,0.00051,0.6325,1.827,39.48,0.8878,0.0833,0.0497,0.7778,16363
382302241,151.01,falso-positivo,FP,1.5978200,1713.6900000,1.59716,0.00041,0.1089,1.491,13.05,0.2065,0.0000,0.2940,0.4000,16779
389525208,154.01,falso-positivo,FP,6.7465700,2970.0000000,3.37069,0.00077,0.1470,1.798,25.08,0.2181,0.0047,2.0857,0.5556,16781
403136413,158.01,falso-positivo,FP,2.5126600,2790.0100000,2.51716,0.00179,0.0727,2.349,8.62,0.1423,0.0000,0.1091,0.3000,13975
350743714,165.01,falso-positivo,FP,7.7576430,7336.6908822,7.76684,0.00119,0.5512,3.107,76.97,0.6524,0.0045,0.0000,0.8000,12948
309257814,171.02,falso-positivo,FP,1.8135767,4166.2802035,1.23880,0.31693,1.3959,1.652,49.80,3.2922,0.0456,0.0204,0.9091,14969
183979262,183.01,falso-positivo,FP,3.4307565,9664.2985634,3.43054,0.00006,0.8679,2.287,353.45,1.4790,0.0612,0.0041,0.8333,18271
300871545,184.01,falso-positivo,FP,4.8170684,23137.3629965,4.81791,0.00018,2.0729,1.927,281.00,2.8210,0.0814,0.0011,0.8462,18278
260304296,187.01,falso-positivo,FP,1.0251822,7065.3522073,0.51254,0.00009,0.4412,1.093,95.25,1.2431,0.0000,0.1225,0.6000,18255
280830734,188.01,falso-positivo,FP,1.1619448,242.6397342,1.16188,0.00006,0.0347,0.620,9.03,0.0514,0.0034,0.0870,0.3636,18278
278866211,189.01,falso-positivo,FP,2.1940616,5943.6922953,2.19442,0.00016,0.4472,1.170,50.83,0.6511,0.0000,0.0197,0.6000,18275
260043723,217.01,falso-positivo,FP,3.1385856,505.3163401,3.14214,0.00113,0.0421,3.771,21.57,0.0887,0.0000,0.2588,0.6667,18277
9727392,236.01,falso-positivo,FP,4.5344510,23574.8429110,4.53229,0.00048,2.1189,4.230,267.69,4.1821,0.0818,0.0044,0.9167,18298
350445771,258.01,falso-positivo,FP,3.1901569,3648.2442456,3.19173,0.00049,0.2985,1.277,16.01,0.3454,0.0504,0.1823,0.2000,17166
279740441,273.01,falso-positivo,FP,0.7418594,2983.6257317,0.74176,0.00013,0.0950,0.989,11.87,0.2125,0.0162,0.1119,0.3333,18276
281979481,274.01,falso-positivo,FP,0.5417947,537.9244902,0.54216,0.00067,0.0581,0.723,11.31,0.1324,0.0000,0.1302,0.1667,12511
382188882,276.01,falso-positivo,FP,4.8000953,5241.0677476,4.80449,0.00091,0.4167,1.281,36.78,0.4443,0.0227,0.0273,0.5455,12780
277103955,284.01,falso-positivo,FP,1.3090665,209.0000000,1.30917,0.00008,0.0200,3.666,12.82,0.0632,0.0004,0.0666,0.2500,18276
382474101,349.01,falso-positivo,FP,2.6520851,10671.4743296,2.65187,0.00008,0.9850,3.182,259.86,2.2153,0.0330,0.0177,0.9167,17347
220016044,357.01,falso-positivo,FP,0.9399664,587.9364245,0.93949,0.00050,0.0500,1.002,9.87,0.1049,0.0140,0.1477,0.4000,15653
9033144,367.01,falso-positivo,FP,4.7150255,4566.0000000,4.71429,0.00016,0.3472,2.514,74.56,0.4828,0.0079,0.2995,0.6667,18299
77031413,368.01,falso-positivo,FP,1.3866500,24680.0000000,1.38696,0.00023,2.0770,2.034,172.81,5.0409,0.0000,0.0050,0.9167,14526
220396259,379.01,falso-positivo,FP,0.9167700,276.2720000,0.91726,0.00053,0.0393,1.590,13.71,0.1013,0.0001,0.0364,0.4286,12983
207084429,381.01,falso-positivo,FP,4.8957700,360.0000000,4.89578,0.00000,0.0336,2.611,28.74,0.0524,0.0000,0.2634,0.7778,18297
300810086,385.01,falso-positivo,FP,0.6680063,569.3164896,0.66810,0.00014,0.0384,0.891,17.18,0.0882,0.0107,0.5759,0.6667,15198
92359850,387.01,falso-positivo,FP,4.1550000,4900.0000000,8.94897,0.07689,0.3360,3.580,30.60,0.4664,0.0062,1.5486,0.7778,14804
250386181,390.01,falso-positivo,FP,1.4702580,2700.0000000,1.47049,0.00016,0.1955,0.980,39.41,0.3138,0.0000,0.0410,0.5000,14851
29960109,393.01,falso-positivo,FP,2.4922100,1480.0000000,2.49026,0.00078,0.2247,1.328,14.25,0.3272,0.0000,0.2900,0.5556,14758
219379012,397.01,falso-positivo,FP,1.5464949,930.0000000,1.54542,0.00070,0.0629,1.030,11.69,0.1032,0.0000,0.0948,0.4444,14662
219388773,399.01,falso-positivo,FP,1.5716819,743.4097278,1.56988,0.00115,0.0758,1.047,11.13,0.1227,0.0000,0.0279,0.3750,14449
259701242,401.01,falso-positivo,FP,2.4854887,190.9708134,1.59941,0.28700,0.0183,0.427,5.22,0.0189,0.0000,0.2137,0.2500,12948
176984236,405.01,falso-positivo,FP,1.7560902,1650.0000000,1.75569,0.00023,0.2150,1.639,36.19,0.4205,0.0228,0.1791,0.5455,14429
176778112,408.01,falso-positivo,FP,1.3367900,700.0000000,1.33937,0.00193,0.0780,1.071,21.29,0.1407,0.0000,0.1907,0.2222,14745
167754523,409.01,falso-positivo,FP,6.7992776,210.0000000,1.69869,0.50033,0.0167,2.038,7.42,0.0370,0.0005,0.4661,0.2857,18278
206466531,410.01,falso-positivo,FP,1.4274400,450.0000000,1.42727,0.00012,0.0347,1.522,8.84,0.0719,0.0053,0.0596,0.2500,12983
7624182,412.01,falso-positivo,FP,1.1096992,620.0000000,1.10835,0.00122,0.0835,1.182,36.78,0.1705,0.0288,0.0351,0.7778,14982
325680697,414.01,falso-positivo,FP,1.8248800,2950.0000000,1.82430,0.00032,0.4625,1.216,132.73,0.7376,0.0014,0.0705,0.6000,14815
49899799,416.01,falso-positivo,FP,7.0114000,8970.0000000,7.01195,0.00008,0.7296,3.740,231.50,1.0831,0.0109,0.0344,0.9231,14727
339733013,417.01,falso-positivo,FP,5.6216200,580.0830000,5.62125,0.00007,0.0567,2.998,10.25,0.0878,0.0000,0.5424,0.5000,14463
279251651,419.01,falso-positivo,FP,0.4038426,636.6337963,0.80717,0.00064,0.0641,1.291,15.25,0.1580,0.0314,0.1581,0.2500,17491
408159788,420.01,falso-positivo,FP,2.3006980,780.0000000,2.53400,0.10140,0.0846,0.338,6.06,0.0651,0.0000,0.1300,0.1667,17303
117979694,424.01,falso-positivo,FP,1.9784257,720.0000000,0.99053,0.00133,0.0689,1.981,19.26,0.1930,0.0128,0.6991,0.1111,17178
169532369,425.01,falso-positivo,FP,3.6036400,6281.3200000,3.60433,0.00019,0.6620,3.364,63.47,1.2224,0.0000,0.0571,0.9091,17142
459942762,430.01,falso-positivo,FP,0.5864400,443.2810000,0.58639,0.00008,0.0250,1.486,22.54,0.0771,0.0000,0.0052,0.4000,17277
188989177,433.01,falso-positivo,FP,1.1740900,3680.0000000,1.17393,0.00014,0.3007,1.252,112.99,0.6202,0.0579,0.0111,0.7000,17319
143350972,440.01,falso-positivo,FP,1.0817000,341.5330000,1.08191,0.00019,0.0253,1.587,24.39,0.0612,0.0048,0.0431,0.6667,17320
316916655,441.01,falso-positivo,FP,2.8743600,2490.4100000,2.87348,0.00031,0.1861,1.533,54.94,0.2829,0.0000,0.2066,0.6000,17321
38603673,459.01,falso-positivo,FP,4.4291257,561.4845395,4.39636,0.00740,0.0316,9.379,16.43,0.1002,0.0183,0.0127,0.5000,14742
176831592,463.01,falso-positivo,FP,2.5340500,4070.0000000,1.26668,0.00027,0.2492,1.351,49.14,0.5120,0.0265,0.2224,0.6000,14760
20178111,467.01,falso-positivo,FP,1.7344220,1230.0000000,1.73357,0.00049,0.1700,1.387,29.99,0.3084,0.0394,0.0616,0.7500,14613
172464366,478.01,falso-positivo,FP,2.9216850,17562.4457200,2.91999,0.00058,1.4528,2.725,165.67,2.7879,0.0992,0.0087,0.8333,14573
427348923,484.01,falso-positivo,FP,4.7286810,9990.0000000,4.73001,0.00028,0.1823,4.415,16.18,0.3388,0.0000,0.0319,0.7778,14601
427352241,485.01,falso-positivo,FP,1.2667147,1870.0000000,1.26493,0.00141,0.1177,1.349,21.27,0.2411,0.0000,0.2250,0.8889,14683
219164808,504.01,falso-positivo,FP,1.6773063,3910.0000000,1.67774,0.00026,0.2451,1.790,83.02,0.5151,0.0000,0.1190,0.5000,17275
274138511,506.01,falso-positivo,FP,2.7742070,693.3898890,2.77644,0.00081,0.0616,2.221,10.94,0.1100,0.0035,0.0353,0.3750,16252
126733133,570.01,falso-positivo,FP,1.4687098,1567.6508147,1.46863,0.00005,0.1201,0.783,18.55,0.1717,0.0000,0.1850,0.6250,13071
180987952,581.01,falso-positivo,FP,1.3891700,787.5039579,1.38939,0.00016,0.0636,1.482,20.14,0.1321,0.0004,0.1677,0.4545,13797
287474726,582.01,falso-positivo,FP,3.7442007,803.2627817,3.74023,0.00106,0.0641,2.493,17.95,0.1030,0.0000,0.1033,0.5000,16914
74482749,584.01,falso-positivo,FP,1.2622658,3711.7152579,1.26079,0.00117,0.3370,1.177,73.76,0.6458,0.0000,0.0176,0.6364,13829
294090620,587.01,falso-positivo,FP,8.0442390,4937.5053630,8.02984,0.00179,0.4654,4.283,209.98,0.6946,0.0044,0.0266,0.8462,16893
412961700,589.01,falso-positivo,FP,2.5183846,616.0227482,2.51931,0.00037,0.0461,1.680,41.36,0.0785,0.0119,0.0252,0.5455,16889
287329267,595.01,falso-positivo,FP,7.6434423,559.3896080,1.95380,0.48876,0.0368,1.303,6.19,0.0617,0.0037,0.0443,0.5714,13443
144956678,596.01,falso-positivo,FP,1.5136003,745.1393405,1.51246,0.00075,0.0756,2.420,25.44,0.1857,0.0075,0.2093,0.6364,16960
81429971,598.01,falso-positivo,FP,3.0432421,1622.0000000,3.04256,0.00022,0.1370,3.651,35.98,0.3029,0.0099,0.3361,0.4444,16971
145982812,599.01,falso-positivo,FP,0.8296700,4744.5500000,0.82887,0.00097,0.0550,2.321,16.28,0.1743,0.0194,0.0330,0.1429,13829
134396419,600.01,falso-positivo,FP,4.3652608,1362.0000000,4.36548,0.00005,0.0835,1.164,9.98,0.0923,0.0000,0.1864,0.3333,16985
145027461,604.01,falso-positivo,FP,1.0724200,632.1890000,1.07418,0.00164,0.0595,2.435,17.14,0.1744,0.0133,0.1178,0.3636,16885
153651591,607.01,falso-positivo,FP,2.1456324,1438.6746953,2.14482,0.00038,0.1335,2.288,20.31,0.2632,0.0084,0.0712,0.5000,16917
80275202,610.01,falso-positivo,FP,3.6649528,3865.0000000,3.66954,0.00125,0.1984,1.957,16.41,0.3048,0.0000,0.1205,0.5000,16912
154459165,611.01,falso-positivo,FP,3.1471655,1440.0000000,3.14913,0.00062,0.1033,2.939,17.19,0.1960,0.0411,0.3309,0.8000,16916
118021229,614.01,falso-positivo,FP,0.8850100,820.2790000,0.88364,0.00155,0.0874,1.532,29.50,0.2239,0.0405,0.0056,0.4545,16865
141227133,617.01,falso-positivo,FP,2.4223200,5696.5200000,2.42234,0.00001,0.5119,2.261,76.78,0.9944,0.0255,0.0334,0.9000,13823
267527924,619.01,falso-positivo,FP,1.8080364,1264.0000000,1.80985,0.00101,0.0886,2.896,25.54,0.2177,0.0000,0.0836,0.6364,16908
101395259,623.01,falso-positivo,FP,7.5746750,6208.0649305,7.58443,0.00129,0.5371,2.023,51.95,0.5138,0.0049,0.0000,0.6923,12991
365781372,627.01,falso-positivo,FP,1.1388900,5368.1900000,1.13911,0.00019,0.4274,1.974,81.52,1.1057,0.0000,0.0005,0.8333,17214
97158538,631.01,falso-positivo,FP,2.5950747,665.2502774,2.59616,0.00042,0.0495,0.692,12.32,0.0510,0.0000,0.1281,0.5556,17458
349790953,632.01,falso-positivo,FP,1.5521101,5430.0000000,1.55107,0.00067,0.4405,2.068,43.79,1.0318,0.0000,0.1219,0.6364,18275
63303499,644.01,falso-positivo,FP,1.9271328,585.8978628,1.92847,0.00070,0.0417,4.628,12.54,0.1294,0.0020,0.1583,0.7500,17456
157568289,645.01,falso-positivo,FP,1.8361503,2470.0000000,1.84052,0.00238,0.2923,4.417,92.36,0.8721,0.0105,0.0218,0.8333,17458
349373192,650.01,falso-positivo,FP,0.7698300,160.1920000,2.31424,0.50308,0.0215,5.863,9.16,0.0648,0.0000,0.6858,0.5714,14855
33153766,653.01,falso-positivo,FP,0.6883100,3983.6400000,0.68818,0.00019,0.0505,1.468,36.00,0.1416,0.0013,0.0578,0.4545,16411
48476907,658.01,falso-positivo,FP,4.7192734,1557.0000000,4.71878,0.00010,0.1307,1.258,16.87,0.1426,0.0000,0.0853,0.4444,15622
54085154,662.01,falso-positivo,FP,1.0014437,416.0000000,1.00134,0.00010,0.0248,1.736,20.51,0.0650,0.0018,0.1423,0.6250,16086
147660201,670.01,falso-positivo,FP,0.5793980,1324.0771200,0.57926,0.00023,0.0965,1.081,15.39,0.2615,0.0000,0.1287,0.5714,15658
339636032,688.01,falso-positivo,FP,6.8787507,359.0000000,1.62762,0.52677,0.0103,2.821,6.25,0.0260,0.0018,0.0214,0.4000,14583
445822015,689.01,falso-positivo,FP,1.6640200,7964.4500000,1.66293,0.00065,0.0838,3.104,15.49,0.2277,0.0000,0.0434,0.1667,16235
101497191,690.01,falso-positivo,FP,3.6437600,3632.9100000,3.64646,0.00074,0.1595,2.917,22.90,0.2877,0.0066,0.0753,0.5556,15621
156991337,691.01,falso-positivo,FP,6.9055908,803.7956840,3.77582,0.09355,0.2120,8.559,57.42,0.6006,0.0116,0.2259,0.7778,14584
391821647,708.01,falso-positivo,FP,1.9958370,442.0829981,1.99730,0.00073,0.0588,2.929,9.59,0.1400,0.0000,0.3708,0.5000,18278
275248683,717.01,falso-positivo,FP,0.5307900,1113.0700000,0.53093,0.00026,0.0450,0.920,5.76,0.1159,0.0111,0.0528,0.8000,13005
184952758,719.01,falso-positivo,FP,4.1099530,434.0000000,4.11197,0.00049,0.0809,4.934,31.98,0.1876,0.0115,0.0694,0.6667,12953
131419878,720.01,falso-positivo,FP,3.1604300,203.3300000,3.15839,0.00065,0.0248,2.527,9.54,0.0408,0.0035,0.6297,0.5714,16342
410245915,725.01,falso-positivo,FP,0.9889446,979.0000000,0.98929,0.00035,0.0672,1.847,18.29,0.1784,0.0054,0.4246,0.5000,12936
174143743,726.01,falso-positivo,FP,0.4613200,220.0000000,0.92200,0.00069,0.0299,1.598,8.28,0.0761,0.0106,0.3525,0.3750,13006
150271680,735.01,falso-positivo,FP,2.5936940,526.7848270,1.71336,0.32117,0.0427,0.228,5.41,0.0327,0.0018,0.2627,0.3000,18277
373424049,742.01,falso-positivo,FP,0.9619170,363.5801833,0.96299,0.00111,0.0258,2.696,18.59,0.0817,0.0015,0.0396,0.4000,16520
